Axis	轴	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Axis”。"
Orbit	轨道	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Orbit”。"
Crater	陨石坑	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Crater”。"
Volcano	火山	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Volcano”。"
Glacier	冰川	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Glacier”。"
Canyon	峡谷	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Canyon”。"
Plateau	高原	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Plateau”。"
Terrain	地形	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Terrain”。"
Peninsula	半岛	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Peninsula”。"
Coastline	海岸线	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Coastline”。"
Atmosphere	大气层	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Atmosphere”。"
Meteor	流星	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Meteor”。"
Comet	彗星	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Comet”。"
Asteroid	小行星	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Asteroid”。"
Galaxy	星系	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Galaxy”。"
Satellite	卫星	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Satellite”。"
Telescope	望远镜	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Telescope”。"
Crust	地壳	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Crust”。"
Mantle	地幔	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Mantle”。"
Core	地核	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Core”。"
Epicentre	震中	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Epicentre”。"
Sediment	沉积物	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Sediment”。"
Crystal	水晶	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Crystal”。"
Ore	矿石	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Ore”。"
Cave	洞穴	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Cave”。"
Strait	海峡	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Strait”。"
Architecture	建筑	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Architecture”。"
Structure	结构	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Structure”。"
Foundation	地基	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Foundation”。"
Pillar	柱子	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Pillar”。"
Beam	梁	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Beam”。"
Arch	拱	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Arch”。"
Dome	穹顶	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Dome”。"
Vault	拱顶	"【VR环境】1:1比例虚拟陈列室，物体悬浮于玩家胸前高度 (Y=1.2m)。
【网格/材质】精细PBR材质，高多边形模型。开启环境光遮蔽(AO)。
【交互组件】配置 OVRGrabber/XR Grab Interactable，启用碰撞体，设定抓取锚点 (Grab Point)。
【听觉/视觉】安静环境音，模型呈慢速自转Idle状态 (5 RPM)。"	"【VR动作】玩家使用VR手柄按下 Grip 键抓取，通过手腕自然扭动进行 6DoF 多角度翻看。
【触觉反馈】抓取瞬间手柄触发轻微短促震动 (Haptic Amplitude: 0.3, Duration: 0.1s)。
【视觉变化】内部/核心结构材质自动高亮发光 (Emission: +2.0)，其他部分 Alpha 降至 0.2 变透明。
【空间音效】伴随旋转动作触发 3D 空间音效 (Spatial Audio)，并由近场语音播报“Vault”。"
